"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update"
6064,"2005-07-11 08:53:18+05:30",265,297,"2005-07-19 06:51:18+05:30",1,"2020-02-16 08:00:53+05:30"
6065,"2005-07-11 08:55:51+05:30",1007,562,"2005-07-17 12:49:51+05:30",1,"2020-02-16 08:00:53+05:30"
6066,"2005-07-11 09:02:42+05:30",1877,155,"2005-07-15 08:26:42+05:30",2,"2020-02-16 08:00:53+05:30"
6067,"2005-07-11 09:04:49+05:30",2097,186,"2005-07-16 14:03:49+05:30",1,"2020-02-16 08:00:53+05:30"
6068,"2005-07-11 09:11:09+05:30",2331,265,"2005-07-14 09:15:09+05:30",1,"2020-02-16 08:00:53+05:30"
6069,"2005-07-11 09:14:59+05:30",256,553,"2005-07-13 05:30:59+05:30",1,"2020-02-16 08:00:53+05:30"
6070,"2005-07-11 09:17:42+05:30",1679,267,"2005-07-13 06:19:42+05:30",2,"2020-02-16 08:00:53+05:30"
6071,"2005-07-11 09:20:03+05:30",889,179,"2005-07-20 04:22:03+05:30",1,"2020-02-16 08:00:53+05:30"
6072,"2005-07-11 09:22:40+05:30",1790,339,"2005-07-18 05:32:40+05:30",1,"2020-02-16 08:00:53+05:30"
6073,"2005-07-11 09:24:31+05:30",4243,466,"2005-07-20 11:53:31+05:30",1,"2020-02-16 08:00:53+05:30"
6074,"2005-07-11 09:29:56+05:30",2876,259,"2005-07-14 04:01:56+05:30",1,"2020-02-16 08:00:53+05:30"
6075,"2005-07-11 09:33:03+05:30",2160,283,"2005-07-12 05:58:03+05:30",1,"2020-02-16 08:00:53+05:30"
6076,"2005-07-11 09:35:30+05:30",1792,143,"2005-07-18 08:52:30+05:30",1,"2020-02-16 08:00:53+05:30"
6077,"2005-07-11 09:36:08+05:30",2154,542,"2005-07-16 14:59:08+05:30",1,"2020-02-16 08:00:53+05:30"
6078,"2005-07-11 09:36:52+05:30",3985,91,"2005-07-17 10:43:52+05:30",2,"2020-02-16 08:00:53+05:30"
6079,"2005-07-11 09:37:14+05:30",1494,119,"2005-07-17 13:15:14+05:30",1,"2020-02-16 08:00:53+05:30"
6080,"2005-07-11 09:38:11+05:30",2682,115,"2005-07-16 14:24:11+05:30",2,"2020-02-16 08:00:53+05:30"
6081,"2005-07-11 09:41:09+05:30",2286,72,"2005-07-13 10:03:09+05:30",2,"2020-02-16 08:00:53+05:30"
6082,"2005-07-11 09:42:41+05:30",1091,82,"2005-07-16 08:10:41+05:30",2,"2020-02-16 08:00:53+05:30"
6083,"2005-07-11 09:42:49+05:30",3183,285,"2005-07-15 05:16:49+05:30",2,"2020-02-16 08:00:53+05:30"
6084,"2005-07-11 09:46:20+05:30",1334,479,"2005-07-19 06:08:20+05:30",2,"2020-02-16 08:00:53+05:30"
6085,"2005-07-11 09:54:36+05:30",312,155,"2005-07-16 08:19:36+05:30",2,"2020-02-16 08:00:53+05:30"
6086,"2005-07-11 09:59:03+05:30",1505,420,"2005-07-16 05:47:03+05:30",1,"2020-02-16 08:00:53+05:30"
6087,"2005-07-11 09:59:22+05:30",198,155,"2005-07-13 04:03:22+05:30",2,"2020-02-16 08:00:53+05:30"
6088,"2005-07-11 10:10:35+05:30",3796,498,"2005-07-17 11:44:35+05:30",2,"2020-02-16 08:00:53+05:30"
6089,"2005-07-11 10:15:59+05:30",3298,580,"2005-07-17 15:34:59+05:30",2,"2020-02-16 08:00:53+05:30"
6090,"2005-07-11 10:17:08+05:30",71,241,"2005-07-20 12:22:08+05:30",2,"2020-02-16 08:00:53+05:30"
6091,"2005-07-11 10:19:18+05:30",580,383,"2005-07-15 11:56:18+05:30",1,"2020-02-16 08:00:53+05:30"
6092,"2005-07-11 10:21:31+05:30",2129,75,"2005-07-17 08:12:31+05:30",1,"2020-02-16 08:00:53+05:30"
6093,"2005-07-11 10:22:50+05:30",1868,117,"2005-07-20 16:15:50+05:30",1,"2020-02-16 08:00:53+05:30"
6094,"2005-07-11 10:24:42+05:30",2684,285,"2005-07-18 12:49:42+05:30",2,"2020-02-16 08:00:53+05:30"
6095,"2005-07-11 10:36:41+05:30",727,501,"2005-07-19 10:44:41+05:30",1,"2020-02-16 08:00:53+05:30"
6096,"2005-07-11 10:48:04+05:30",2720,420,"2005-07-14 05:45:04+05:30",1,"2020-02-16 08:00:53+05:30"
6097,"2005-07-11 10:51:43+05:30",297,416,"2005-07-16 14:34:43+05:30",1,"2020-02-16 08:00:53+05:30"
6098,"2005-07-11 10:53:28+05:30",3016,525,"2005-07-17 08:35:28+05:30",1,"2020-02-16 08:00:53+05:30"
6099,"2005-07-11 10:54:44+05:30",3865,469,"2005-07-15 12:33:44+05:30",2,"2020-02-16 08:00:53+05:30"
6100,"2005-07-11 11:10:31+05:30",3485,16,"2005-07-14 15:29:31+05:30",2,"2020-02-16 08:00:53+05:30"
6101,"2005-07-11 11:20:33+05:30",2618,508,"2005-07-18 06:22:33+05:30",2,"2020-02-16 08:00:53+05:30"
6102,"2005-07-11 11:23:09+05:30",4305,146,"2005-07-17 11:35:09+05:30",1,"2020-02-16 08:00:53+05:30"
6103,"2005-07-11 11:29:55+05:30",262,540,"2005-07-16 14:00:55+05:30",1,"2020-02-16 08:00:53+05:30"
6104,"2005-07-11 11:31:35+05:30",3531,389,"2005-07-17 06:59:35+05:30",1,"2020-02-16 08:00:53+05:30"
6105,"2005-07-11 11:33:19+05:30",3501,595,"2005-07-19 11:16:19+05:30",1,"2020-02-16 08:00:53+05:30"
6106,"2005-07-11 11:35:06+05:30",2714,185,"2005-07-20 13:57:06+05:30",1,"2020-02-16 08:00:53+05:30"
6107,"2005-07-11 11:37:09+05:30",3798,304,"2005-07-14 12:02:09+05:30",2,"2020-02-16 08:00:53+05:30"
6108,"2005-07-11 11:49:24+05:30",4296,572,"2005-07-13 17:08:24+05:30",2,"2020-02-16 08:00:53+05:30"
6109,"2005-07-11 11:50:57+05:30",3603,163,"2005-07-13 11:59:57+05:30",2,"2020-02-16 08:00:53+05:30"
6110,"2005-07-11 11:53:47+05:30",541,405,"2005-07-20 07:47:47+05:30",2,"2020-02-16 08:00:53+05:30"
6111,"2005-07-11 11:56:57+05:30",3504,300,"2005-07-13 15:13:57+05:30",2,"2020-02-16 08:00:53+05:30"
6112,"2005-07-11 11:58:05+05:30",1311,366,"2005-07-18 11:59:05+05:30",1,"2020-02-16 08:00:53+05:30"
6113,"2005-07-11 12:01:08+05:30",4437,115,"2005-07-20 15:31:08+05:30",2,"2020-02-16 08:00:53+05:30"
6114,"2005-07-11 12:03:48+05:30",479,404,"2005-07-18 10:43:48+05:30",2,"2020-02-16 08:00:53+05:30"
6115,"2005-07-11 12:06:50+05:30",3415,27,"2005-07-13 16:00:50+05:30",1,"2020-02-16 08:00:53+05:30"
6116,"2005-07-11 12:07:38+05:30",247,381,"2005-07-14 16:23:38+05:30",2,"2020-02-16 08:00:53+05:30"
6117,"2005-07-11 12:09:38+05:30",2613,135,"2005-07-18 16:37:38+05:30",2,"2020-02-16 08:00:53+05:30"
6118,"2005-07-11 12:13:08+05:30",3013,13,"2005-07-20 07:47:08+05:30",1,"2020-02-16 08:00:53+05:30"
6119,"2005-07-11 12:14:46+05:30",4281,472,"2005-07-20 09:11:46+05:30",2,"2020-02-16 08:00:53+05:30"
6120,"2005-07-11 12:19:53+05:30",3299,268,"2005-07-19 09:26:53+05:30",2,"2020-02-16 08:00:53+05:30"
6121,"2005-07-11 12:25:27+05:30",1613,347,"2005-07-16 08:13:27+05:30",2,"2020-02-16 08:00:53+05:30"
6122,"2005-07-11 12:28:07+05:30",2212,32,"2005-07-16 14:22:07+05:30",1,"2020-02-16 08:00:53+05:30"
6123,"2005-07-11 12:32:27+05:30",1354,200,"2005-07-15 13:28:27+05:30",2,"2020-02-16 08:00:53+05:30"
6124,"2005-07-11 12:32:32+05:30",2022,368,"2005-07-12 10:28:32+05:30",2,"2020-02-16 08:00:53+05:30"
6125,"2005-07-11 12:33:35+05:30",2439,307,"2005-07-18 17:16:35+05:30",1,"2020-02-16 08:00:53+05:30"
6126,"2005-07-11 12:36:56+05:30",1069,230,"2005-07-16 16:12:56+05:30",1,"2020-02-16 08:00:53+05:30"
6127,"2005-07-11 12:36:59+05:30",285,355,"2005-07-12 13:31:59+05:30",1,"2020-02-16 08:00:53+05:30"
6128,"2005-07-11 12:45:08+05:30",2050,18,"2005-07-13 08:06:08+05:30",1,"2020-02-16 08:00:53+05:30"
6129,"2005-07-11 12:45:09+05:30",3875,222,"2005-07-18 17:30:09+05:30",1,"2020-02-16 08:00:53+05:30"
6130,"2005-07-11 12:49:56+05:30",2547,538,"2005-07-16 16:32:56+05:30",2,"2020-02-16 08:00:53+05:30"
6131,"2005-07-11 12:52:05+05:30",3313,107,"2005-07-14 12:10:05+05:30",1,"2020-02-16 08:00:53+05:30"
6132,"2005-07-11 12:54:44+05:30",3229,319,"2005-07-13 11:11:44+05:30",1,"2020-02-16 08:00:53+05:30"
6133,"2005-07-11 12:55:22+05:30",1992,107,"2005-07-13 17:47:22+05:30",1,"2020-02-16 08:00:53+05:30"
6134,"2005-07-11 12:58:19+05:30",3225,305,"2005-07-18 13:50:19+05:30",2,"2020-02-16 08:00:53+05:30"
6135,"2005-07-11 13:02:23+05:30",833,325,"2005-07-17 13:13:23+05:30",1,"2020-02-16 08:00:53+05:30"
6136,"2005-07-11 13:04:09+05:30",205,346,"2005-07-14 10:41:09+05:30",1,"2020-02-16 08:00:53+05:30"
6137,"2005-07-11 13:04:20+05:30",2029,67,"2005-07-13 08:01:20+05:30",2,"2020-02-16 08:00:53+05:30"
6138,"2005-07-11 13:06:04+05:30",1808,438,"2005-07-13 15:00:04+05:30",2,"2020-02-16 08:00:53+05:30"
6139,"2005-07-11 13:09:33+05:30",3065,206,"2005-07-17 12:30:33+05:30",2,"2020-02-16 08:00:53+05:30"
6140,"2005-07-11 13:10:47+05:30",2749,363,"2005-07-14 11:56:47+05:30",1,"2020-02-16 08:00:53+05:30"
6141,"2005-07-11 13:22:16+05:30",2279,228,"2005-07-17 07:30:16+05:30",1,"2020-02-16 08:00:53+05:30"
6142,"2005-07-11 13:24:09+05:30",1722,136,"2005-07-18 09:53:09+05:30",2,"2020-02-16 08:00:53+05:30"
6143,"2005-07-11 13:32:37+05:30",1030,169,"2005-07-19 10:27:37+05:30",2,"2020-02-16 08:00:53+05:30"
6144,"2005-07-11 13:32:53+05:30",1077,554,"2005-07-15 15:28:53+05:30",2,"2020-02-16 08:00:53+05:30"
6145,"2005-07-11 13:37:01+05:30",1359,540,"2005-07-19 12:51:01+05:30",1,"2020-02-16 08:00:53+05:30"
6146,"2005-07-11 13:39:59+05:30",3374,11,"2005-07-20 16:12:59+05:30",2,"2020-02-16 08:00:53+05:30"
6147,"2005-07-11 13:43:08+05:30",910,35,"2005-07-17 08:18:08+05:30",1,"2020-02-16 08:00:53+05:30"
6148,"2005-07-11 13:44:22+05:30",4318,410,"2005-07-12 12:31:22+05:30",1,"2020-02-16 08:00:53+05:30"
6149,"2005-07-11 13:49:31+05:30",4337,26,"2005-07-17 19:15:31+05:30",2,"2020-02-16 08:00:53+05:30"
6150,"2005-07-11 13:53:56+05:30",1110,418,"2005-07-15 15:26:56+05:30",2,"2020-02-16 08:00:53+05:30"
6151,"2005-07-11 13:55:17+05:30",352,476,"2005-07-12 09:41:17+05:30",1,"2020-02-16 08:00:53+05:30"
6152,"2005-07-11 13:55:52+05:30",560,361,"2005-07-17 12:10:52+05:30",2,"2020-02-16 08:00:53+05:30"
6153,"2005-07-11 14:01:04+05:30",105,47,"2005-07-19 08:11:04+05:30",1,"2020-02-16 08:00:53+05:30"
6154,"2005-07-11 14:02:19+05:30",2717,368,"2005-07-16 19:40:19+05:30",1,"2020-02-16 08:00:53+05:30"
6155,"2005-07-11 14:15:31+05:30",785,229,"2005-07-18 12:39:31+05:30",1,"2020-02-16 08:00:53+05:30"
6156,"2005-07-11 14:15:48+05:30",302,297,"2005-07-15 09:21:48+05:30",1,"2020-02-16 08:00:53+05:30"
6157,"2005-07-11 14:18:16+05:30",4481,133,"2005-07-16 09:30:16+05:30",2,"2020-02-16 08:00:53+05:30"
6158,"2005-07-11 14:20:24+05:30",3954,92,"2005-07-13 09:19:24+05:30",2,"2020-02-16 08:00:53+05:30"
6159,"2005-07-11 14:25:34+05:30",126,225,"2005-07-13 14:31:34+05:30",2,"2020-02-16 08:00:53+05:30"
6160,"2005-07-11 14:38:13+05:30",2716,110,"2005-07-14 12:48:13+05:30",1,"2020-02-16 08:00:53+05:30"
6161,"2005-07-11 14:41:54+05:30",3681,524,"2005-07-15 16:42:54+05:30",2,"2020-02-16 08:00:53+05:30"
6162,"2005-07-11 14:42:30+05:30",786,79,"2005-07-19 10:32:30+05:30",2,"2020-02-16 08:00:53+05:30"
6163,"2005-07-11 14:43:46+05:30",1330,1,"2005-07-19 17:45:46+05:30",2,"2020-02-16 08:00:53+05:30"
6164,"2005-07-11 14:46:23+05:30",2755,47,"2005-07-14 15:51:23+05:30",1,"2020-02-16 08:00:53+05:30"
6165,"2005-07-11 14:47:29+05:30",3540,9,"2005-07-17 11:57:29+05:30",1,"2020-02-16 08:00:53+05:30"
6166,"2005-07-11 14:49:05+05:30",967,503,"2005-07-12 19:00:05+05:30",1,"2020-02-16 08:00:53+05:30"
6167,"2005-07-11 14:51:21+05:30",3255,200,"2005-07-14 20:08:21+05:30",1,"2020-02-16 08:00:53+05:30"
6168,"2005-07-11 14:51:38+05:30",284,77,"2005-07-14 14:25:38+05:30",2,"2020-02-16 08:00:53+05:30"
6169,"2005-07-11 14:55:56+05:30",2781,148,"2005-07-19 11:48:56+05:30",2,"2020-02-16 08:00:53+05:30"
6170,"2005-07-11 14:59:21+05:30",278,580,"2005-07-16 09:43:21+05:30",2,"2020-02-16 08:00:53+05:30"
6171,"2005-07-11 14:59:35+05:30",448,491,"2005-07-16 16:31:35+05:30",1,"2020-02-16 08:00:53+05:30"
6172,"2005-07-11 15:02:09+05:30",3514,219,"2005-07-14 20:53:09+05:30",1,"2020-02-16 08:00:53+05:30"
6173,"2005-07-11 15:03:11+05:30",4252,419,"2005-07-15 15:27:11+05:30",1,"2020-02-16 08:00:53+05:30"
6174,"2005-07-11 15:06:28+05:30",3123,7,"2005-07-18 20:49:28+05:30",2,"2020-02-16 08:00:53+05:30"
6175,"2005-07-11 15:14:37+05:30",3037,195,"2005-07-15 12:43:37+05:30",1,"2020-02-16 08:00:53+05:30"
6176,"2005-07-11 15:18:21+05:30",2969,279,"2005-07-12 20:24:21+05:30",2,"2020-02-16 08:00:53+05:30"
6177,"2005-07-11 15:23:49+05:30",313,589,"2005-07-17 19:24:49+05:30",1,"2020-02-16 08:00:53+05:30"
6178,"2005-07-11 15:29:09+05:30",2777,91,"2005-07-16 15:49:09+05:30",2,"2020-02-16 08:00:53+05:30"
6179,"2005-07-11 15:29:59+05:30",3665,42,"2005-07-17 10:32:59+05:30",1,"2020-02-16 08:00:53+05:30"
6180,"2005-07-11 15:36:50+05:30",4401,351,"2005-07-19 13:33:50+05:30",2,"2020-02-16 08:00:53+05:30"
6181,"2005-07-11 15:40:11+05:30",4398,200,"2005-07-15 14:03:11+05:30",1,"2020-02-16 08:00:53+05:30"
6182,"2005-07-11 15:41:38+05:30",2562,540,"2005-07-17 13:03:38+05:30",2,"2020-02-16 08:00:53+05:30"
6183,"2005-07-11 15:44:35+05:30",856,402,"2005-07-16 20:05:35+05:30",1,"2020-02-16 08:00:53+05:30"
6184,"2005-07-11 15:49:21+05:30",1131,146,"2005-07-19 12:05:21+05:30",1,"2020-02-16 08:00:53+05:30"
6185,"2005-07-11 15:55:09+05:30",4331,294,"2005-07-18 16:39:09+05:30",2,"2020-02-16 08:00:53+05:30"
6186,"2005-07-11 15:56:41+05:30",2086,128,"2005-07-17 16:32:41+05:30",2,"2020-02-16 08:00:53+05:30"
6187,"2005-07-11 15:58:51+05:30",3344,500,"2005-07-12 20:14:51+05:30",1,"2020-02-16 08:00:53+05:30"
6188,"2005-07-11 16:01:47+05:30",189,114,"2005-07-15 13:58:47+05:30",1,"2020-02-16 08:00:53+05:30"
6189,"2005-07-11 16:06:03+05:30",3800,552,"2005-07-20 20:03:03+05:30",2,"2020-02-16 08:00:53+05:30"
6190,"2005-07-11 16:06:18+05:30",2564,321,"2005-07-19 21:35:18+05:30",2,"2020-02-16 08:00:53+05:30"
6191,"2005-07-11 16:07:52+05:30",3448,480,"2005-07-17 17:15:52+05:30",1,"2020-02-16 08:00:53+05:30"
6192,"2005-07-11 16:14:41+05:30",4573,314,"2005-07-19 14:42:41+05:30",1,"2020-02-16 08:00:53+05:30"
6193,"2005-07-11 16:16:57+05:30",465,189,"2005-07-19 18:41:57+05:30",2,"2020-02-16 08:00:53+05:30"
6194,"2005-07-11 16:21:00+05:30",1049,83,"2005-07-15 17:04:00+05:30",2,"2020-02-16 08:00:53+05:30"
6195,"2005-07-11 16:30:32+05:30",4193,319,"2005-07-16 19:30:32+05:30",2,"2020-02-16 08:00:53+05:30"
6196,"2005-07-11 16:35:46+05:30",995,429,"2005-07-18 12:57:46+05:30",2,"2020-02-16 08:00:53+05:30"
6197,"2005-07-11 16:39:51+05:30",4156,596,"2005-07-12 10:45:51+05:30",1,"2020-02-16 08:00:53+05:30"
6198,"2005-07-11 16:42:17+05:30",3345,470,"2005-07-18 12:10:17+05:30",2,"2020-02-16 08:00:53+05:30"
6199,"2005-07-11 16:46:03+05:30",4329,80,"2005-07-18 20:03:03+05:30",2,"2020-02-16 08:00:53+05:30"
6200,"2005-07-11 16:46:42+05:30",3258,137,"2005-07-17 13:57:42+05:30",2,"2020-02-16 08:00:53+05:30"
6201,"2005-07-11 16:48:07+05:30",4530,559,"2005-07-12 16:41:07+05:30",2,"2020-02-16 08:00:53+05:30"
6202,"2005-07-11 16:54:25+05:30",1424,373,"2005-07-18 12:43:25+05:30",1,"2020-02-16 08:00:53+05:30"
6203,"2005-07-11 16:58:57+05:30",1001,408,"2005-07-15 18:40:57+05:30",1,"2020-02-16 08:00:53+05:30"
6204,"2005-07-11 16:59:22+05:30",2572,362,"2005-07-13 15:11:22+05:30",2,"2020-02-16 08:00:53+05:30"
6205,"2005-07-11 17:01:24+05:30",3442,303,"2005-07-13 16:01:24+05:30",2,"2020-02-16 08:00:53+05:30"
6206,"2005-07-11 17:02:14+05:30",1368,459,"2005-07-15 19:31:14+05:30",2,"2020-02-16 08:00:53+05:30"
6207,"2005-07-11 17:04:24+05:30",3226,143,"2005-07-14 14:45:24+05:30",2,"2020-02-16 08:00:53+05:30"
6208,"2005-07-11 17:04:56+05:30",672,31,"2005-07-19 19:47:56+05:30",1,"2020-02-16 08:00:53+05:30"
6209,"2005-07-11 17:06:05+05:30",3091,219,"2005-07-17 19:18:05+05:30",2,"2020-02-16 08:00:53+05:30"
6210,"2005-07-11 17:06:43+05:30",931,209,"2005-07-17 22:15:43+05:30",2,"2020-02-16 08:00:53+05:30"
6211,"2005-07-11 17:09:01+05:30",2699,6,"2005-07-20 20:29:01+05:30",2,"2020-02-16 08:00:53+05:30"
6212,"2005-07-11 17:10:48+05:30",3962,337,"2005-07-15 22:19:48+05:30",2,"2020-02-16 08:00:53+05:30"
6213,"2005-07-11 17:13:07+05:30",485,23,"2005-07-16 11:53:07+05:30",2,"2020-02-16 08:00:53+05:30"
6214,"2005-07-11 17:19:48+05:30",1258,49,"2005-07-18 12:11:48+05:30",2,"2020-02-16 08:00:53+05:30"
6215,"2005-07-11 17:22:36+05:30",316,390,"2005-07-12 13:03:36+05:30",1,"2020-02-16 08:00:53+05:30"
6216,"2005-07-11 17:27:05+05:30",3571,387,"2005-07-13 17:01:05+05:30",1,"2020-02-16 08:00:53+05:30"
6217,"2005-07-11 17:43:45+05:30",1090,177,"2005-07-19 21:07:45+05:30",2,"2020-02-16 08:00:53+05:30"
6218,"2005-07-11 17:44:58+05:30",815,410,"2005-07-16 12:43:58+05:30",2,"2020-02-16 08:00:53+05:30"
6219,"2005-07-11 17:48:37+05:30",38,303,"2005-07-13 17:48:37+05:30",2,"2020-02-16 08:00:53+05:30"
6220,"2005-07-11 17:52:06+05:30",1717,421,"2005-07-12 22:16:06+05:30",2,"2020-02-16 08:00:53+05:30"
6221,"2005-07-11 17:54:27+05:30",1699,393,"2005-07-15 22:21:27+05:30",1,"2020-02-16 08:00:53+05:30"
6222,"2005-07-11 17:55:49+05:30",2066,386,"2005-07-13 19:02:49+05:30",1,"2020-02-16 08:00:53+05:30"
6223,"2005-07-11 17:57:09+05:30",3754,192,"2005-07-12 18:32:09+05:30",1,"2020-02-16 08:00:53+05:30"
6224,"2005-07-11 18:12:18+05:30",3274,475,"2005-07-16 13:58:18+05:30",1,"2020-02-16 08:00:53+05:30"
6225,"2005-07-11 18:15:14+05:30",2483,204,"2005-07-14 14:53:14+05:30",1,"2020-02-16 08:00:53+05:30"
6226,"2005-07-11 18:18:11+05:30",2758,134,"2005-07-15 21:48:11+05:30",2,"2020-02-16 08:00:53+05:30"
6227,"2005-07-11 18:26:46+05:30",1654,210,"2005-07-18 17:23:46+05:30",1,"2020-02-16 08:00:53+05:30"
6228,"2005-07-11 18:28:36+05:30",2281,367,"2005-07-17 23:33:36+05:30",2,"2020-02-16 08:00:53+05:30"
6229,"2005-07-11 18:29:50+05:30",3137,399,"2005-07-20 13:56:50+05:30",1,"2020-02-16 08:00:53+05:30"
6230,"2005-07-11 18:32:19+05:30",2260,490,"2005-07-17 12:41:19+05:30",2,"2020-02-16 08:00:53+05:30"
6231,"2005-07-11 18:32:36+05:30",2526,122,"2005-07-13 23:34:36+05:30",2,"2020-02-16 08:00:53+05:30"
6232,"2005-07-11 18:38:27+05:30",2492,590,"2005-07-21 00:04:27+05:30",2,"2020-02-16 08:00:53+05:30"
6233,"2005-07-11 18:40:47+05:30",3731,378,"2005-07-15 19:43:47+05:30",2,"2020-02-16 08:00:53+05:30"
6234,"2005-07-11 18:46:10+05:30",2911,232,"2005-07-20 00:25:10+05:30",1,"2020-02-16 08:00:53+05:30"
6235,"2005-07-11 18:47:51+05:30",2659,379,"2005-07-17 15:44:51+05:30",2,"2020-02-16 08:00:53+05:30"
6236,"2005-07-11 18:48:17+05:30",3813,338,"2005-07-14 13:17:17+05:30",2,"2020-02-16 08:00:53+05:30"
6237,"2005-07-11 18:49:12+05:30",2215,166,"2005-07-15 19:35:12+05:30",1,"2020-02-16 08:00:53+05:30"
6238,"2005-07-11 18:50:18+05:30",3749,23,"2005-07-14 23:04:18+05:30",1,"2020-02-16 08:00:53+05:30"
6239,"2005-07-11 18:50:48+05:30",4107,132,"2005-07-17 18:11:48+05:30",2,"2020-02-16 08:00:53+05:30"
6240,"2005-07-11 19:02:41+05:30",640,524,"2005-07-20 23:08:41+05:30",1,"2020-02-16 08:00:53+05:30"
6241,"2005-07-11 19:10:48+05:30",4449,74,"2005-07-18 14:21:48+05:30",1,"2020-02-16 08:00:53+05:30"
6242,"2005-07-11 19:15:04+05:30",670,245,"2005-07-12 23:04:04+05:30",2,"2020-02-16 08:00:53+05:30"
6243,"2005-07-11 19:23:25+05:30",3456,26,"2005-07-15 13:56:25+05:30",2,"2020-02-16 08:00:53+05:30"
6244,"2005-07-11 19:23:38+05:30",1558,383,"2005-07-12 21:12:38+05:30",1,"2020-02-16 08:00:53+05:30"
6245,"2005-07-11 19:26:57+05:30",512,241,"2005-07-16 19:05:57+05:30",1,"2020-02-16 08:00:53+05:30"
6246,"2005-07-11 19:27:51+05:30",2376,172,"2005-07-19 23:40:51+05:30",2,"2020-02-16 08:00:53+05:30"
6247,"2005-07-11 19:30:05+05:30",2504,589,"2005-07-18 18:17:05+05:30",1,"2020-02-16 08:00:53+05:30"
6248,"2005-07-11 19:31:54+05:30",2686,6,"2005-07-19 21:28:54+05:30",1,"2020-02-16 08:00:53+05:30"
6249,"2005-07-11 19:32:02+05:30",4334,30,"2005-07-14 16:07:02+05:30",2,"2020-02-16 08:00:53+05:30"
6250,"2005-07-11 19:32:04+05:30",4087,458,"2005-07-17 15:24:04+05:30",1,"2020-02-16 08:00:53+05:30"
6251,"2005-07-11 19:36:20+05:30",3956,230,"2005-07-19 00:41:20+05:30",2,"2020-02-16 08:00:53+05:30"
6252,"2005-07-11 19:36:29+05:30",1294,295,"2005-07-16 18:37:29+05:30",1,"2020-02-16 08:00:53+05:30"
6253,"2005-07-11 19:37:19+05:30",1425,570,"2005-07-13 15:30:19+05:30",1,"2020-02-16 08:00:53+05:30"
6254,"2005-07-11 19:40:18+05:30",2038,20,"2005-07-17 18:50:18+05:30",2,"2020-02-16 08:00:53+05:30"
6255,"2005-07-11 19:41:33+05:30",1459,319,"2005-07-16 00:25:33+05:30",2,"2020-02-16 08:00:53+05:30"
6256,"2005-07-11 19:49:22+05:30",480,307,"2005-07-13 17:13:22+05:30",1,"2020-02-16 08:00:53+05:30"
6257,"2005-07-11 19:53:46+05:30",3253,492,"2005-07-14 21:56:46+05:30",2,"2020-02-16 08:00:53+05:30"
6258,"2005-07-11 19:54:32+05:30",632,417,"2005-07-18 22:59:32+05:30",1,"2020-02-16 08:00:53+05:30"
6259,"2005-07-11 19:55:52+05:30",3007,84,"2005-07-13 16:24:52+05:30",2,"2020-02-16 08:00:53+05:30"
6260,"2005-07-11 19:56:29+05:30",4308,454,"2005-07-13 22:07:29+05:30",2,"2020-02-16 08:00:53+05:30"
6261,"2005-07-11 19:58:34+05:30",694,386,"2005-07-14 22:24:34+05:30",1,"2020-02-16 08:00:53+05:30"
6262,"2005-07-11 20:03:24+05:30",4136,355,"2005-07-17 17:10:24+05:30",1,"2020-02-16 08:00:53+05:30"
6263,"2005-07-11 20:03:50+05:30",2391,336,"2005-07-17 17:19:50+05:30",2,"2020-02-16 08:00:53+05:30"
6264,"2005-07-11 20:12:35+05:30",4246,565,"2005-07-12 15:59:35+05:30",2,"2020-02-16 08:00:53+05:30"
6265,"2005-07-11 20:13:51+05:30",3931,477,"2005-07-12 17:21:51+05:30",2,"2020-02-16 08:00:53+05:30"
6266,"2005-07-11 20:15:39+05:30",941,397,"2005-07-15 22:59:39+05:30",1,"2020-02-16 08:00:53+05:30"
6267,"2005-07-11 20:23:00+05:30",2152,20,"2005-07-17 22:39:00+05:30",2,"2020-02-16 08:00:53+05:30"
6268,"2005-07-11 20:25:34+05:30",1154,125,"2005-07-19 21:55:34+05:30",1,"2020-02-16 08:00:53+05:30"
6269,"2005-07-11 20:28:43+05:30",3915,167,"2005-07-13 17:55:43+05:30",1,"2020-02-16 08:00:53+05:30"
6270,"2005-07-11 20:29:10+05:30",2308,292,"2005-07-18 14:59:10+05:30",2,"2020-02-16 08:00:53+05:30"
6271,"2005-07-11 20:31:35+05:30",1246,467,"2005-07-20 16:37:35+05:30",2,"2020-02-16 08:00:53+05:30"
6272,"2005-07-11 20:33:49+05:30",3103,240,"2005-07-16 00:24:49+05:30",1,"2020-02-16 08:00:53+05:30"
6273,"2005-07-11 20:38:41+05:30",2403,152,"2005-07-14 21:11:41+05:30",2,"2020-02-16 08:00:53+05:30"
6274,"2005-07-11 20:39:42+05:30",2998,472,"2005-07-20 01:16:42+05:30",1,"2020-02-16 08:00:53+05:30"
6275,"2005-07-11 20:42:11+05:30",3599,333,"2005-07-18 00:49:11+05:30",2,"2020-02-16 08:00:53+05:30"
6276,"2005-07-11 20:45:50+05:30",1826,284,"2005-07-20 01:20:50+05:30",2,"2020-02-16 08:00:53+05:30"
6277,"2005-07-11 20:49:01+05:30",4023,92,"2005-07-19 01:30:01+05:30",2,"2020-02-16 08:00:53+05:30"
6278,"2005-07-11 20:50:02+05:30",2232,558,"2005-07-19 23:59:02+05:30",2,"2020-02-16 08:00:53+05:30"
