"inventory_id","film_id","store_id","last_update"
1113,247,1,"2020-02-15 15:39:17+05:30"
1114,247,1,"2020-02-15 15:39:17+05:30"
1115,247,2,"2020-02-15 15:39:17+05:30"
1116,247,2,"2020-02-15 15:39:17+05:30"
1117,247,2,"2020-02-15 15:39:17+05:30"
1118,247,2,"2020-02-15 15:39:17+05:30"
1119,248,2,"2020-02-15 15:39:17+05:30"
1120,248,2,"2020-02-15 15:39:17+05:30"
1121,249,1,"2020-02-15 15:39:17+05:30"
1122,249,1,"2020-02-15 15:39:17+05:30"
1123,249,2,"2020-02-15 15:39:17+05:30"
1124,249,2,"2020-02-15 15:39:17+05:30"
1125,249,2,"2020-02-15 15:39:17+05:30"
1126,249,2,"2020-02-15 15:39:17+05:30"
1127,250,2,"2020-02-15 15:39:17+05:30"
1128,250,2,"2020-02-15 15:39:17+05:30"
1129,250,2,"2020-02-15 15:39:17+05:30"
1130,250,2,"2020-02-15 15:39:17+05:30"
1131,251,1,"2020-02-15 15:39:17+05:30"
1132,251,1,"2020-02-15 15:39:17+05:30"
1133,251,2,"2020-02-15 15:39:17+05:30"
1134,251,2,"2020-02-15 15:39:17+05:30"
1135,251,2,"2020-02-15 15:39:17+05:30"
1136,252,1,"2020-02-15 15:39:17+05:30"
1137,252,1,"2020-02-15 15:39:17+05:30"
1138,252,1,"2020-02-15 15:39:17+05:30"
1139,252,2,"2020-02-15 15:39:17+05:30"
1140,252,2,"2020-02-15 15:39:17+05:30"
1141,252,2,"2020-02-15 15:39:17+05:30"
1142,253,1,"2020-02-15 15:39:17+05:30"
1143,253,1,"2020-02-15 15:39:17+05:30"
1144,253,1,"2020-02-15 15:39:17+05:30"
1145,253,1,"2020-02-15 15:39:17+05:30"
1146,253,2,"2020-02-15 15:39:17+05:30"
1147,253,2,"2020-02-15 15:39:17+05:30"
1148,254,1,"2020-02-15 15:39:17+05:30"
1149,254,1,"2020-02-15 15:39:17+05:30"
1150,254,2,"2020-02-15 15:39:17+05:30"
1151,254,2,"2020-02-15 15:39:17+05:30"
1152,254,2,"2020-02-15 15:39:17+05:30"
1153,255,1,"2020-02-15 15:39:17+05:30"
1154,255,1,"2020-02-15 15:39:17+05:30"
1155,255,1,"2020-02-15 15:39:17+05:30"
1156,255,1,"2020-02-15 15:39:17+05:30"
1157,255,2,"2020-02-15 15:39:17+05:30"
1158,255,2,"2020-02-15 15:39:17+05:30"
1159,256,2,"2020-02-15 15:39:17+05:30"
1160,256,2,"2020-02-15 15:39:17+05:30"
1161,256,2,"2020-02-15 15:39:17+05:30"
1162,257,2,"2020-02-15 15:39:17+05:30"
1163,257,2,"2020-02-15 15:39:17+05:30"
1164,257,2,"2020-02-15 15:39:17+05:30"
1165,258,2,"2020-02-15 15:39:17+05:30"
1166,258,2,"2020-02-15 15:39:17+05:30"
1167,258,2,"2020-02-15 15:39:17+05:30"
1168,258,2,"2020-02-15 15:39:17+05:30"
1169,259,1,"2020-02-15 15:39:17+05:30"
1170,259,1,"2020-02-15 15:39:17+05:30"
1171,260,2,"2020-02-15 15:39:17+05:30"
1172,260,2,"2020-02-15 15:39:17+05:30"
1173,260,2,"2020-02-15 15:39:17+05:30"
1174,260,2,"2020-02-15 15:39:17+05:30"
1175,261,1,"2020-02-15 15:39:17+05:30"
1176,261,1,"2020-02-15 15:39:17+05:30"
1177,262,2,"2020-02-15 15:39:17+05:30"
1178,262,2,"2020-02-15 15:39:17+05:30"
1179,263,1,"2020-02-15 15:39:17+05:30"
1180,263,1,"2020-02-15 15:39:17+05:30"
1181,263,1,"2020-02-15 15:39:17+05:30"
1182,263,1,"2020-02-15 15:39:17+05:30"
1183,263,2,"2020-02-15 15:39:17+05:30"
1184,263,2,"2020-02-15 15:39:17+05:30"
1185,263,2,"2020-02-15 15:39:17+05:30"
1186,264,2,"2020-02-15 15:39:17+05:30"
1187,264,2,"2020-02-15 15:39:17+05:30"
1188,265,1,"2020-02-15 15:39:17+05:30"
1189,265,1,"2020-02-15 15:39:17+05:30"
1190,265,1,"2020-02-15 15:39:17+05:30"
1191,265,1,"2020-02-15 15:39:17+05:30"
1192,266,1,"2020-02-15 15:39:17+05:30"
1193,266,1,"2020-02-15 15:39:17+05:30"
1194,266,1,"2020-02-15 15:39:17+05:30"
1195,266,1,"2020-02-15 15:39:17+05:30"
1196,266,2,"2020-02-15 15:39:17+05:30"
1197,266,2,"2020-02-15 15:39:17+05:30"
1198,266,2,"2020-02-15 15:39:17+05:30"
1199,266,2,"2020-02-15 15:39:17+05:30"
1200,267,1,"2020-02-15 15:39:17+05:30"
1201,267,1,"2020-02-15 15:39:17+05:30"
1202,267,1,"2020-02-15 15:39:17+05:30"
1203,267,1,"2020-02-15 15:39:17+05:30"
1204,267,2,"2020-02-15 15:39:17+05:30"
1205,267,2,"2020-02-15 15:39:17+05:30"
1206,268,2,"2020-02-15 15:39:17+05:30"
1207,268,2,"2020-02-15 15:39:17+05:30"
1208,269,1,"2020-02-15 15:39:17+05:30"
1209,269,1,"2020-02-15 15:39:17+05:30"
1210,269,2,"2020-02-15 15:39:17+05:30"
1211,269,2,"2020-02-15 15:39:17+05:30"
1212,269,2,"2020-02-15 15:39:17+05:30"
1213,269,2,"2020-02-15 15:39:17+05:30"
1214,270,1,"2020-02-15 15:39:17+05:30"
1215,270,1,"2020-02-15 15:39:17+05:30"
1216,270,1,"2020-02-15 15:39:17+05:30"
1217,270,2,"2020-02-15 15:39:17+05:30"
1218,270,2,"2020-02-15 15:39:17+05:30"
1219,270,2,"2020-02-15 15:39:17+05:30"
1220,270,2,"2020-02-15 15:39:17+05:30"
1221,271,1,"2020-02-15 15:39:17+05:30"
1222,271,1,"2020-02-15 15:39:17+05:30"
1223,271,1,"2020-02-15 15:39:17+05:30"
1224,271,2,"2020-02-15 15:39:17+05:30"
1225,271,2,"2020-02-15 15:39:17+05:30"
1226,272,1,"2020-02-15 15:39:17+05:30"
1227,272,1,"2020-02-15 15:39:17+05:30"
1228,272,1,"2020-02-15 15:39:17+05:30"
1229,272,1,"2020-02-15 15:39:17+05:30"
1230,273,1,"2020-02-15 15:39:17+05:30"
1231,273,1,"2020-02-15 15:39:17+05:30"
1232,273,1,"2020-02-15 15:39:17+05:30"
1233,273,1,"2020-02-15 15:39:17+05:30"
1234,273,2,"2020-02-15 15:39:17+05:30"
1235,273,2,"2020-02-15 15:39:17+05:30"
1236,273,2,"2020-02-15 15:39:17+05:30"
1237,274,1,"2020-02-15 15:39:17+05:30"
1238,274,1,"2020-02-15 15:39:17+05:30"
1239,274,1,"2020-02-15 15:39:17+05:30"
1240,274,2,"2020-02-15 15:39:17+05:30"
1241,274,2,"2020-02-15 15:39:17+05:30"
1242,274,2,"2020-02-15 15:39:17+05:30"
1243,274,2,"2020-02-15 15:39:17+05:30"
1244,275,1,"2020-02-15 15:39:17+05:30"
1245,275,1,"2020-02-15 15:39:17+05:30"
1246,275,1,"2020-02-15 15:39:17+05:30"
1247,275,2,"2020-02-15 15:39:17+05:30"
1248,275,2,"2020-02-15 15:39:17+05:30"
1249,276,1,"2020-02-15 15:39:17+05:30"
1250,276,1,"2020-02-15 15:39:17+05:30"
1251,276,1,"2020-02-15 15:39:17+05:30"
1252,276,1,"2020-02-15 15:39:17+05:30"
1253,277,1,"2020-02-15 15:39:17+05:30"
1254,277,1,"2020-02-15 15:39:17+05:30"
1255,277,1,"2020-02-15 15:39:17+05:30"
1256,278,1,"2020-02-15 15:39:17+05:30"
1257,278,1,"2020-02-15 15:39:17+05:30"
1258,279,1,"2020-02-15 15:39:17+05:30"
1259,279,1,"2020-02-15 15:39:17+05:30"
1260,280,1,"2020-02-15 15:39:17+05:30"
1261,280,1,"2020-02-15 15:39:17+05:30"
1262,280,1,"2020-02-15 15:39:17+05:30"
1263,280,1,"2020-02-15 15:39:17+05:30"
1264,280,2,"2020-02-15 15:39:17+05:30"
1265,280,2,"2020-02-15 15:39:17+05:30"
1266,281,1,"2020-02-15 15:39:17+05:30"
1267,281,1,"2020-02-15 15:39:17+05:30"
1268,281,2,"2020-02-15 15:39:17+05:30"
1269,281,2,"2020-02-15 15:39:17+05:30"
1270,281,2,"2020-02-15 15:39:17+05:30"
1271,281,2,"2020-02-15 15:39:17+05:30"
1272,282,1,"2020-02-15 15:39:17+05:30"
1273,282,1,"2020-02-15 15:39:17+05:30"
1274,282,1,"2020-02-15 15:39:17+05:30"
1275,282,2,"2020-02-15 15:39:17+05:30"
1276,282,2,"2020-02-15 15:39:17+05:30"
1277,282,2,"2020-02-15 15:39:17+05:30"
1278,283,1,"2020-02-15 15:39:17+05:30"
1279,283,1,"2020-02-15 15:39:17+05:30"
1280,283,1,"2020-02-15 15:39:17+05:30"
1281,284,1,"2020-02-15 15:39:17+05:30"
1282,284,1,"2020-02-15 15:39:17+05:30"
1283,284,1,"2020-02-15 15:39:17+05:30"
1284,284,2,"2020-02-15 15:39:17+05:30"
1285,284,2,"2020-02-15 15:39:17+05:30"
1286,284,2,"2020-02-15 15:39:17+05:30"
1287,284,2,"2020-02-15 15:39:17+05:30"
1288,285,1,"2020-02-15 15:39:17+05:30"
1289,285,1,"2020-02-15 15:39:17+05:30"
1290,285,1,"2020-02-15 15:39:17+05:30"
1291,285,2,"2020-02-15 15:39:17+05:30"
1292,285,2,"2020-02-15 15:39:17+05:30"
1293,285,2,"2020-02-15 15:39:17+05:30"
1294,285,2,"2020-02-15 15:39:17+05:30"
1295,286,1,"2020-02-15 15:39:17+05:30"
1296,286,1,"2020-02-15 15:39:17+05:30"
1297,286,2,"2020-02-15 15:39:17+05:30"
1298,286,2,"2020-02-15 15:39:17+05:30"
1299,286,2,"2020-02-15 15:39:17+05:30"
1300,287,1,"2020-02-15 15:39:17+05:30"
1301,287,1,"2020-02-15 15:39:17+05:30"
1302,287,2,"2020-02-15 15:39:17+05:30"
1303,287,2,"2020-02-15 15:39:17+05:30"
1304,288,1,"2020-02-15 15:39:17+05:30"
1305,288,1,"2020-02-15 15:39:17+05:30"
1306,288,2,"2020-02-15 15:39:17+05:30"
1307,288,2,"2020-02-15 15:39:17+05:30"
1308,288,2,"2020-02-15 15:39:17+05:30"
1309,288,2,"2020-02-15 15:39:17+05:30"
1310,289,1,"2020-02-15 15:39:17+05:30"
1311,289,1,"2020-02-15 15:39:17+05:30"
1312,290,1,"2020-02-15 15:39:17+05:30"
1313,290,1,"2020-02-15 15:39:17+05:30"
1314,290,1,"2020-02-15 15:39:17+05:30"
1315,291,1,"2020-02-15 15:39:17+05:30"
1316,291,1,"2020-02-15 15:39:17+05:30"
1317,291,1,"2020-02-15 15:39:17+05:30"
1318,291,1,"2020-02-15 15:39:17+05:30"
1319,292,1,"2020-02-15 15:39:17+05:30"
1320,292,1,"2020-02-15 15:39:17+05:30"
1321,292,1,"2020-02-15 15:39:17+05:30"
1322,292,2,"2020-02-15 15:39:17+05:30"
1323,292,2,"2020-02-15 15:39:17+05:30"
1324,292,2,"2020-02-15 15:39:17+05:30"
1325,293,1,"2020-02-15 15:39:17+05:30"
1326,293,1,"2020-02-15 15:39:17+05:30"
1327,293,2,"2020-02-15 15:39:17+05:30"
1328,293,2,"2020-02-15 15:39:17+05:30"
1329,293,2,"2020-02-15 15:39:17+05:30"
1330,294,1,"2020-02-15 15:39:17+05:30"
1331,294,1,"2020-02-15 15:39:17+05:30"
1332,294,2,"2020-02-15 15:39:17+05:30"
1333,294,2,"2020-02-15 15:39:17+05:30"
1334,294,2,"2020-02-15 15:39:17+05:30"
1335,295,1,"2020-02-15 15:39:17+05:30"
1336,295,1,"2020-02-15 15:39:17+05:30"
1337,295,1,"2020-02-15 15:39:17+05:30"
1338,295,1,"2020-02-15 15:39:17+05:30"
1339,295,2,"2020-02-15 15:39:17+05:30"
1340,295,2,"2020-02-15 15:39:17+05:30"
1341,295,2,"2020-02-15 15:39:17+05:30"
1342,295,2,"2020-02-15 15:39:17+05:30"
1343,296,1,"2020-02-15 15:39:17+05:30"
1344,296,1,"2020-02-15 15:39:17+05:30"
1345,296,1,"2020-02-15 15:39:17+05:30"
1346,296,1,"2020-02-15 15:39:17+05:30"
1347,297,2,"2020-02-15 15:39:17+05:30"
1348,297,2,"2020-02-15 15:39:17+05:30"
1349,298,1,"2020-02-15 15:39:17+05:30"
1350,298,1,"2020-02-15 15:39:17+05:30"
1351,298,2,"2020-02-15 15:39:17+05:30"
1352,298,2,"2020-02-15 15:39:17+05:30"
1353,298,2,"2020-02-15 15:39:17+05:30"
1354,299,1,"2020-02-15 15:39:17+05:30"
1355,299,1,"2020-02-15 15:39:17+05:30"
1356,299,1,"2020-02-15 15:39:17+05:30"
1357,299,1,"2020-02-15 15:39:17+05:30"
1358,300,1,"2020-02-15 15:39:17+05:30"
1359,300,1,"2020-02-15 15:39:17+05:30"
1360,300,2,"2020-02-15 15:39:17+05:30"
1361,300,2,"2020-02-15 15:39:17+05:30"
1362,300,2,"2020-02-15 15:39:17+05:30"
1363,300,2,"2020-02-15 15:39:17+05:30"
1364,301,1,"2020-02-15 15:39:17+05:30"
1365,301,1,"2020-02-15 15:39:17+05:30"
1366,301,1,"2020-02-15 15:39:17+05:30"
1367,301,1,"2020-02-15 15:39:17+05:30"
1368,301,2,"2020-02-15 15:39:17+05:30"
1369,301,2,"2020-02-15 15:39:17+05:30"
1370,301,2,"2020-02-15 15:39:17+05:30"
1371,301,2,"2020-02-15 15:39:17+05:30"
1372,302,1,"2020-02-15 15:39:17+05:30"
1373,302,1,"2020-02-15 15:39:17+05:30"
1374,302,2,"2020-02-15 15:39:17+05:30"
1375,302,2,"2020-02-15 15:39:17+05:30"
1376,302,2,"2020-02-15 15:39:17+05:30"
1377,302,2,"2020-02-15 15:39:17+05:30"
1378,303,1,"2020-02-15 15:39:17+05:30"
1379,303,1,"2020-02-15 15:39:17+05:30"
1380,303,1,"2020-02-15 15:39:17+05:30"
1381,303,1,"2020-02-15 15:39:17+05:30"
1382,303,2,"2020-02-15 15:39:17+05:30"
1383,303,2,"2020-02-15 15:39:17+05:30"
1384,304,1,"2020-02-15 15:39:17+05:30"
1385,304,1,"2020-02-15 15:39:17+05:30"
1386,304,1,"2020-02-15 15:39:17+05:30"
1387,304,1,"2020-02-15 15:39:17+05:30"
1388,304,2,"2020-02-15 15:39:17+05:30"
1389,304,2,"2020-02-15 15:39:17+05:30"
1390,305,1,"2020-02-15 15:39:17+05:30"
1391,305,1,"2020-02-15 15:39:17+05:30"
1392,305,1,"2020-02-15 15:39:17+05:30"
1393,305,1,"2020-02-15 15:39:17+05:30"
1394,305,2,"2020-02-15 15:39:17+05:30"
1395,305,2,"2020-02-15 15:39:17+05:30"
1396,305,2,"2020-02-15 15:39:17+05:30"
1397,306,1,"2020-02-15 15:39:17+05:30"
1398,306,1,"2020-02-15 15:39:17+05:30"
1399,306,1,"2020-02-15 15:39:17+05:30"
1400,307,1,"2020-02-15 15:39:17+05:30"
1401,307,1,"2020-02-15 15:39:17+05:30"
1402,307,1,"2020-02-15 15:39:17+05:30"
1403,307,2,"2020-02-15 15:39:17+05:30"
1404,307,2,"2020-02-15 15:39:17+05:30"
1405,307,2,"2020-02-15 15:39:17+05:30"
1406,308,1,"2020-02-15 15:39:17+05:30"
1407,308,1,"2020-02-15 15:39:17+05:30"
1408,308,2,"2020-02-15 15:39:17+05:30"
1409,308,2,"2020-02-15 15:39:17+05:30"
1410,309,1,"2020-02-15 15:39:17+05:30"
1411,309,1,"2020-02-15 15:39:17+05:30"
1412,309,2,"2020-02-15 15:39:17+05:30"
1413,309,2,"2020-02-15 15:39:17+05:30"
1414,309,2,"2020-02-15 15:39:17+05:30"
1415,309,2,"2020-02-15 15:39:17+05:30"
1416,310,1,"2020-02-15 15:39:17+05:30"
1417,310,1,"2020-02-15 15:39:17+05:30"
1418,311,1,"2020-02-15 15:39:17+05:30"
1419,311,1,"2020-02-15 15:39:17+05:30"
1420,311,1,"2020-02-15 15:39:17+05:30"
1421,311,2,"2020-02-15 15:39:17+05:30"
1422,311,2,"2020-02-15 15:39:17+05:30"
1423,311,2,"2020-02-15 15:39:17+05:30"
1424,311,2,"2020-02-15 15:39:17+05:30"
1425,312,2,"2020-02-15 15:39:17+05:30"
1426,312,2,"2020-02-15 15:39:17+05:30"
1427,312,2,"2020-02-15 15:39:17+05:30"
1428,313,1,"2020-02-15 15:39:17+05:30"
1429,313,1,"2020-02-15 15:39:17+05:30"
1430,313,1,"2020-02-15 15:39:17+05:30"
1431,313,1,"2020-02-15 15:39:17+05:30"
1432,313,2,"2020-02-15 15:39:17+05:30"
1433,313,2,"2020-02-15 15:39:17+05:30"
1434,314,1,"2020-02-15 15:39:17+05:30"
1435,314,1,"2020-02-15 15:39:17+05:30"
1436,314,2,"2020-02-15 15:39:17+05:30"
1437,314,2,"2020-02-15 15:39:17+05:30"
1438,314,2,"2020-02-15 15:39:17+05:30"
1439,314,2,"2020-02-15 15:39:17+05:30"
1440,315,2,"2020-02-15 15:39:17+05:30"
1441,315,2,"2020-02-15 15:39:17+05:30"
1442,315,2,"2020-02-15 15:39:17+05:30"
1443,316,2,"2020-02-15 15:39:17+05:30"
1444,316,2,"2020-02-15 15:39:17+05:30"
1445,317,1,"2020-02-15 15:39:17+05:30"
1446,317,1,"2020-02-15 15:39:17+05:30"
1447,317,1,"2020-02-15 15:39:17+05:30"
1448,317,1,"2020-02-15 15:39:17+05:30"
1449,317,2,"2020-02-15 15:39:17+05:30"
1450,317,2,"2020-02-15 15:39:17+05:30"
1451,317,2,"2020-02-15 15:39:17+05:30"
1452,319,1,"2020-02-15 15:39:17+05:30"
1453,319,1,"2020-02-15 15:39:17+05:30"
1454,319,1,"2020-02-15 15:39:17+05:30"
1455,319,2,"2020-02-15 15:39:17+05:30"
1456,319,2,"2020-02-15 15:39:17+05:30"
1457,319,2,"2020-02-15 15:39:17+05:30"
1458,319,2,"2020-02-15 15:39:17+05:30"
1459,320,1,"2020-02-15 15:39:17+05:30"
1460,320,1,"2020-02-15 15:39:17+05:30"
1461,320,1,"2020-02-15 15:39:17+05:30"
1462,320,2,"2020-02-15 15:39:17+05:30"
1463,320,2,"2020-02-15 15:39:17+05:30"
1464,320,2,"2020-02-15 15:39:17+05:30"
1465,320,2,"2020-02-15 15:39:17+05:30"
1466,321,1,"2020-02-15 15:39:17+05:30"
1467,321,1,"2020-02-15 15:39:17+05:30"
1468,321,1,"2020-02-15 15:39:17+05:30"
1469,321,1,"2020-02-15 15:39:17+05:30"
1470,322,1,"2020-02-15 15:39:17+05:30"
1471,322,1,"2020-02-15 15:39:17+05:30"
1472,322,1,"2020-02-15 15:39:17+05:30"
1473,322,1,"2020-02-15 15:39:17+05:30"
1474,322,2,"2020-02-15 15:39:17+05:30"
1475,322,2,"2020-02-15 15:39:17+05:30"
1476,323,2,"2020-02-15 15:39:17+05:30"
1477,323,2,"2020-02-15 15:39:17+05:30"
1478,323,2,"2020-02-15 15:39:17+05:30"
1479,323,2,"2020-02-15 15:39:17+05:30"
1480,324,1,"2020-02-15 15:39:17+05:30"
1481,324,1,"2020-02-15 15:39:17+05:30"
1482,324,1,"2020-02-15 15:39:17+05:30"
1483,324,2,"2020-02-15 15:39:17+05:30"
1484,324,2,"2020-02-15 15:39:17+05:30"
1485,326,1,"2020-02-15 15:39:17+05:30"
1486,326,1,"2020-02-15 15:39:17+05:30"
1487,326,2,"2020-02-15 15:39:17+05:30"
1488,326,2,"2020-02-15 15:39:17+05:30"
1489,326,2,"2020-02-15 15:39:17+05:30"
1490,326,2,"2020-02-15 15:39:17+05:30"
1491,327,1,"2020-02-15 15:39:17+05:30"
1492,327,1,"2020-02-15 15:39:17+05:30"
1493,327,1,"2020-02-15 15:39:17+05:30"
1494,327,1,"2020-02-15 15:39:17+05:30"
1495,327,2,"2020-02-15 15:39:17+05:30"
1496,327,2,"2020-02-15 15:39:17+05:30"
1497,328,2,"2020-02-15 15:39:17+05:30"
1498,328,2,"2020-02-15 15:39:17+05:30"
1499,328,2,"2020-02-15 15:39:17+05:30"
1500,328,2,"2020-02-15 15:39:17+05:30"
1501,329,1,"2020-02-15 15:39:17+05:30"
1502,329,1,"2020-02-15 15:39:17+05:30"
1503,329,1,"2020-02-15 15:39:17+05:30"
1504,329,2,"2020-02-15 15:39:17+05:30"
1505,329,2,"2020-02-15 15:39:17+05:30"
1506,329,2,"2020-02-15 15:39:17+05:30"
1507,330,1,"2020-02-15 15:39:17+05:30"
1508,330,1,"2020-02-15 15:39:17+05:30"
1509,330,1,"2020-02-15 15:39:17+05:30"
1510,330,1,"2020-02-15 15:39:17+05:30"
1511,330,2,"2020-02-15 15:39:17+05:30"
1512,330,2,"2020-02-15 15:39:17+05:30"
1513,330,2,"2020-02-15 15:39:17+05:30"
1514,331,1,"2020-02-15 15:39:17+05:30"
1515,331,1,"2020-02-15 15:39:17+05:30"
1516,331,1,"2020-02-15 15:39:17+05:30"
1517,331,1,"2020-02-15 15:39:17+05:30"
1518,331,2,"2020-02-15 15:39:17+05:30"
1519,331,2,"2020-02-15 15:39:17+05:30"
1520,331,2,"2020-02-15 15:39:17+05:30"
1521,331,2,"2020-02-15 15:39:17+05:30"
1522,333,1,"2020-02-15 15:39:17+05:30"
1523,333,1,"2020-02-15 15:39:17+05:30"
1524,333,2,"2020-02-15 15:39:17+05:30"
1525,333,2,"2020-02-15 15:39:17+05:30"
1526,334,1,"2020-02-15 15:39:17+05:30"
1527,334,1,"2020-02-15 15:39:17+05:30"
1528,334,2,"2020-02-15 15:39:17+05:30"
1529,334,2,"2020-02-15 15:39:17+05:30"
1530,334,2,"2020-02-15 15:39:17+05:30"
1531,334,2,"2020-02-15 15:39:17+05:30"
1532,335,1,"2020-02-15 15:39:17+05:30"
1533,335,1,"2020-02-15 15:39:17+05:30"
1534,336,1,"2020-02-15 15:39:17+05:30"
1535,336,1,"2020-02-15 15:39:17+05:30"
1536,336,1,"2020-02-15 15:39:17+05:30"
1537,336,2,"2020-02-15 15:39:17+05:30"
1538,336,2,"2020-02-15 15:39:17+05:30"
1539,337,1,"2020-02-15 15:39:17+05:30"
1540,337,1,"2020-02-15 15:39:17+05:30"
1541,337,2,"2020-02-15 15:39:17+05:30"
1542,337,2,"2020-02-15 15:39:17+05:30"
1543,338,2,"2020-02-15 15:39:17+05:30"
1544,338,2,"2020-02-15 15:39:17+05:30"
1545,338,2,"2020-02-15 15:39:17+05:30"
1546,339,2,"2020-02-15 15:39:17+05:30"
1547,339,2,"2020-02-15 15:39:17+05:30"
1548,339,2,"2020-02-15 15:39:17+05:30"
1549,340,1,"2020-02-15 15:39:17+05:30"
1550,340,1,"2020-02-15 15:39:17+05:30"
1551,341,1,"2020-02-15 15:39:17+05:30"
1552,341,1,"2020-02-15 15:39:17+05:30"
1553,341,1,"2020-02-15 15:39:17+05:30"
1554,341,1,"2020-02-15 15:39:17+05:30"
1555,341,2,"2020-02-15 15:39:17+05:30"
1556,341,2,"2020-02-15 15:39:17+05:30"
1557,341,2,"2020-02-15 15:39:17+05:30"
1558,341,2,"2020-02-15 15:39:17+05:30"
1559,342,1,"2020-02-15 15:39:17+05:30"
1560,342,1,"2020-02-15 15:39:17+05:30"
1561,342,1,"2020-02-15 15:39:17+05:30"
1562,342,1,"2020-02-15 15:39:17+05:30"
1563,343,1,"2020-02-15 15:39:17+05:30"
1564,343,1,"2020-02-15 15:39:17+05:30"
1565,344,1,"2020-02-15 15:39:17+05:30"
1566,344,1,"2020-02-15 15:39:17+05:30"
1567,344,1,"2020-02-15 15:39:17+05:30"
1568,344,2,"2020-02-15 15:39:17+05:30"
1569,344,2,"2020-02-15 15:39:17+05:30"
1570,345,1,"2020-02-15 15:39:17+05:30"
1571,345,1,"2020-02-15 15:39:17+05:30"
1572,345,1,"2020-02-15 15:39:17+05:30"
1573,345,2,"2020-02-15 15:39:17+05:30"
1574,345,2,"2020-02-15 15:39:17+05:30"
1575,346,1,"2020-02-15 15:39:17+05:30"
1576,346,1,"2020-02-15 15:39:17+05:30"
1577,346,2,"2020-02-15 15:39:17+05:30"
1578,346,2,"2020-02-15 15:39:17+05:30"
1579,346,2,"2020-02-15 15:39:17+05:30"
1580,346,2,"2020-02-15 15:39:17+05:30"
1581,347,1,"2020-02-15 15:39:17+05:30"
1582,347,1,"2020-02-15 15:39:17+05:30"
1583,347,1,"2020-02-15 15:39:17+05:30"
1584,347,1,"2020-02-15 15:39:17+05:30"
1585,348,2,"2020-02-15 15:39:17+05:30"
1586,348,2,"2020-02-15 15:39:17+05:30"
1587,348,2,"2020-02-15 15:39:17+05:30"
1588,348,2,"2020-02-15 15:39:17+05:30"
1589,349,1,"2020-02-15 15:39:17+05:30"
1590,349,1,"2020-02-15 15:39:17+05:30"
1591,349,1,"2020-02-15 15:39:17+05:30"
1592,349,1,"2020-02-15 15:39:17+05:30"
1593,349,2,"2020-02-15 15:39:17+05:30"
1594,349,2,"2020-02-15 15:39:17+05:30"
1595,349,2,"2020-02-15 15:39:17+05:30"
1596,350,1,"2020-02-15 15:39:17+05:30"
1597,350,1,"2020-02-15 15:39:17+05:30"
1598,350,1,"2020-02-15 15:39:17+05:30"
1599,350,1,"2020-02-15 15:39:17+05:30"
1600,350,2,"2020-02-15 15:39:17+05:30"
1601,350,2,"2020-02-15 15:39:17+05:30"
1602,350,2,"2020-02-15 15:39:17+05:30"
1603,350,2,"2020-02-15 15:39:17+05:30"
1604,351,1,"2020-02-15 15:39:17+05:30"
1605,351,1,"2020-02-15 15:39:17+05:30"
1606,351,1,"2020-02-15 15:39:17+05:30"
1607,351,2,"2020-02-15 15:39:17+05:30"
1608,351,2,"2020-02-15 15:39:17+05:30"
1609,351,2,"2020-02-15 15:39:17+05:30"
1610,352,2,"2020-02-15 15:39:17+05:30"
1611,352,2,"2020-02-15 15:39:17+05:30"
1612,352,2,"2020-02-15 15:39:17+05:30"
1613,352,2,"2020-02-15 15:39:17+05:30"
1614,353,1,"2020-02-15 15:39:17+05:30"
1615,353,1,"2020-02-15 15:39:17+05:30"
1616,353,2,"2020-02-15 15:39:17+05:30"
1617,353,2,"2020-02-15 15:39:17+05:30"
1618,353,2,"2020-02-15 15:39:17+05:30"
1619,353,2,"2020-02-15 15:39:17+05:30"
1620,354,1,"2020-02-15 15:39:17+05:30"
1621,354,1,"2020-02-15 15:39:17+05:30"
1622,354,1,"2020-02-15 15:39:17+05:30"
1623,354,2,"2020-02-15 15:39:17+05:30"
1624,354,2,"2020-02-15 15:39:17+05:30"
1625,355,2,"2020-02-15 15:39:17+05:30"
1626,355,2,"2020-02-15 15:39:17+05:30"
1627,356,1,"2020-02-15 15:39:17+05:30"
1628,356,1,"2020-02-15 15:39:17+05:30"
1629,356,1,"2020-02-15 15:39:17+05:30"
1630,356,1,"2020-02-15 15:39:17+05:30"
1631,356,2,"2020-02-15 15:39:17+05:30"
1632,356,2,"2020-02-15 15:39:17+05:30"
1633,356,2,"2020-02-15 15:39:17+05:30"
1634,356,2,"2020-02-15 15:39:17+05:30"
1635,357,2,"2020-02-15 15:39:17+05:30"
1636,357,2,"2020-02-15 15:39:17+05:30"
1637,357,2,"2020-02-15 15:39:17+05:30"
1638,357,2,"2020-02-15 15:39:17+05:30"
1639,358,1,"2020-02-15 15:39:17+05:30"
1640,358,1,"2020-02-15 15:39:17+05:30"
1641,358,1,"2020-02-15 15:39:17+05:30"
1642,358,1,"2020-02-15 15:39:17+05:30"
1643,358,2,"2020-02-15 15:39:17+05:30"
1644,358,2,"2020-02-15 15:39:17+05:30"
1645,358,2,"2020-02-15 15:39:17+05:30"
1646,358,2,"2020-02-15 15:39:17+05:30"
1647,360,1,"2020-02-15 15:39:17+05:30"
1648,360,1,"2020-02-15 15:39:17+05:30"
1649,360,1,"2020-02-15 15:39:17+05:30"
